;CNT;CNTSTUID;DS269Q01C;DS269Q03C;CS269Q04S;CS408Q01S;DS408Q03C;CS408Q04S;CS408Q05S;CS466Q01S;CS466Q05S;CS466Q07S;DS519Q01C;CS519Q02S;DS519Q03C;CS521Q02S;CS521Q06S;CS527Q01S;CS527Q03S;CS527Q04S
943;Canada;12414277.0;0.0;0.0;1.0;0.0;-1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
944;Canada;12425624.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
945;Canada;12403806.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
946;Canada;12407083.0;0.0;-1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
947;Canada;12400869.0;1.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
948;Canada;12418812.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
949;Canada;12416249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
950;Canada;12428450.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;-1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
951;Canada;12413382.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0
952;Canada;12424138.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
953;Canada;12409917.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
954;Canada;12417175.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;1.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
955;Canada;12409866.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
956;Canada;12414948.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
957;Canada;12417473.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
958;Canada;12425900.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
959;Canada;12418948.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
960;Canada;12410553.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
961;Canada;12406871.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;1.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
962;Canada;12426168.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;-1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0
963;Canada;12421718.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
964;Canada;12430637.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;1.0
965;Canada;12418120.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
966;Canada;12405775.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
967;Canada;12422836.0;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
968;Canada;12425850.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
969;Canada;12422532.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
970;Canada;12422444.0;0.0;-1.0;0.0;1.0;-1.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
971;Canada;12417642.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
972;Canada;12406223.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
973;Canada;12400613.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
974;Canada;12403849.0;-1.0;1.0;1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
975;Canada;12426802.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
976;Canada;12420763.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
977;Canada;12419433.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
978;Canada;12413421.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-1.0;-1.0;-1.0
979;Canada;12429729.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
980;Canada;12422523.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
981;Canada;12401012.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0
982;Canada;12415602.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;1.0;0.0;1.0;1.0
983;Canada;12400249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
984;Canada;12413447.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
985;Canada;12416330.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
986;Canada;12407055.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
987;Canada;12402580.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;0.0;1.0;1.0
988;Canada;12404289.0;1.0;-1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;-1.0;1.0;-1.0;1.0;0.0;0.0;0.0;1.0
989;Canada;12426623.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
990;Canada;12417763.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
991;Canada;12416445.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0
992;Canada;12421071.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
993;Canada;12416093.0;-1.0;0.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;-1.0;0.0
994;Canada;12416111.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
995;Canada;12400484.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;-1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
996;Canada;12412440.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0
997;Canada;12410757.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
998;Canada;12402085.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0
999;Canada;12402446.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
1000;Canada;12411804.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1001;Canada;12425001.0;1.0;1.0;1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
1002;Canada;12401595.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
1003;Canada;12427299.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
1004;Canada;12415362.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;-1.0;0.0;-1.0;1.0;1.0;0.0;1.0;1.0
1005;Canada;12428320.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;1.0;1.0;1.0
1006;Canada;12405023.0;0.0;-1.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
1007;Canada;12408012.0;0.0;-1.0;1.0;0.0;-1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1008;Canada;12419261.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1009;Canada;12415147.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
1010;Canada;12426406.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1011;Canada;12409084.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
1012;Canada;12422846.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1013;Canada;12407939.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
1014;Canada;12409862.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
1015;Canada;12420105.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1016;Canada;12416868.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1017;Canada;12411987.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1018;Canada;12413107.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
1019;Canada;12411979.0;-1.0;1.0;0.0;0.0;-1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1020;Canada;12419038.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
1021;Canada;12405772.0;-1.0;-1.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
1022;Canada;12412403.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
1023;Canada;12409356.0;1.0;1.0;0.0;1.0;-1.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1024;Canada;12422416.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1025;Canada;12414502.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1026;Canada;12426494.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1027;Canada;12416335.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;-1.0;1.0;1.0
1028;Canada;12427243.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
1029;Canada;12411952.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0
1030;Canada;12405375.0;-1.0;1.0;1.0;1.0;-1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
1031;Canada;12420668.0;0.0;-1.0;-1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1032;Canada;12420431.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1033;Canada;12401580.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1034;Canada;12423274.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1035;Canada;12411881.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
1036;Canada;12413384.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
1037;Canada;12407065.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1038;Canada;12429204.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0
1039;Canada;12428623.0;-1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
1040;Canada;12407567.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1041;Canada;12416126.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1042;Canada;12412582.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1043;Canada;12429946.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;0.0;1.0;1.0;1.0
1044;Canada;12422507.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1045;Canada;12412963.0;-1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
1046;Canada;12421141.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0
1047;Canada;12410644.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1048;Canada;12423990.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1049;Canada;12422113.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1050;Canada;12408446.0;-1.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;-1.0;0.0;1.0;-1.0;1.0;0.0
1051;Canada;12400201.0;1.0;0.0;0.0;1.0;-1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0
1052;Canada;12417194.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
1053;Canada;12419562.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1054;Canada;12407106.0;-1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1055;Canada;12403644.0;-1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1056;Canada;12421099.0;0.0;-1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
1057;Canada;12412506.0;-1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1058;Canada;12429223.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
1059;Canada;12416342.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1060;Canada;12400294.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1061;Canada;12421178.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0
1062;Canada;12400885.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1063;Canada;12419606.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
1064;Canada;12410716.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
1065;Canada;12410698.0;-1.0;-1.0;0.0;1.0;-1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
1066;Canada;12427067.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0
1067;Canada;12420088.0;-1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1068;Canada;12411273.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1069;Canada;12420705.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;1.0;0.0;0.0;1.0
1070;Canada;12425978.0;1.0;-1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1071;Canada;12423642.0;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
1072;Canada;12404202.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;1.0;0.0
1073;Canada;12400870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0
1074;Canada;12403010.0;-1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;-1.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0
1075;Canada;12417688.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;-1.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
1076;Canada;12424526.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
1077;Canada;12416398.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1078;Canada;12416033.0;0.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
1079;Canada;12421627.0;-1.0;0.0;0.0;0.0;1.0;1.0;-1.0;1.0;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1080;Canada;12422935.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0
1081;Canada;12428333.0;0.0;1.0;0.0;0.0;-1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
1082;Canada;12424941.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;-1.0;-1.0;1.0;1.0;0.0;0.0;-1.0
1083;Canada;12427200.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;-1.0;-1.0
1084;Canada;12406234.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;-1.0;1.0;0.0;1.0;0.0
1085;Canada;12410580.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
1086;Canada;12414190.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1087;Canada;12407514.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1088;Canada;12407194.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
1089;Canada;12425516.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1090;Canada;12400519.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
1091;Canada;12424892.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
1092;Canada;12427279.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1093;Canada;12413632.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1094;Canada;12416415.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0
1095;Canada;12416829.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1096;Canada;12411014.0;-1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1097;Canada;12414019.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1098;Canada;12421815.0;0.0;1.0;1.0;0.0;-1.0;0.0;1.0;1.0;0.0;1.0;-1.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0
1099;Canada;12409836.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1100;Canada;12416986.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1101;Canada;12402405.0;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1102;Canada;12429769.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
